등급,어휘,품사,어종,원어,의미,日本語訳,定義,外来語_カタカナ候補,外来語_原語候補,品質フラグ,tags
1등급,사랑,명사,고유어,,"「1」어떤 사람이나 존재를 몹시 아끼고 귀중히 여기는 마음. 또는 그런 일.
「2」어떤 사물이나 대상을 아끼고 소중히 여기거나 즐기는 마음. 또는 그런 일.
「3」남을 이해하고 돕는 마음. 또는 그런 일.
「4」남녀 간에 그리워하거나 좋아하는 마음. 또는 그런 일.
「5」성적인 매력에 이끌리는 마음. 또는 그런 일.
「6」열렬히 좋아하는 대상.",,"「1」어떤 사람이나 존재를 몹시 아끼고 귀중히 여기는 마음. 또는 그런 일.
「2」어떤 사물이나 대상을 아끼고 소중히 여기거나 즐기는 마음. 또는 그런 일.
「3」남을 이해하고 돕는 마음. 또는 그런 일.
「4」남녀 간에 그리워하거나 좋아하는 마음. 또는 그런 일.
「5」성적인 매력에 이끌리는 마음. 또는 그런 일.
「6」열렬히 좋아하는 대상.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,사랑스럽다,형용사,고유어,,생김새나 행동이 사랑을 느낄 만큼 귀여운 데가 있다.,,생김새나 행동이 사랑을 느낄 만큼 귀여운 데가 있다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,사랑하다,동사,고유어,,"[1]「1」어떤 사람이나 존재를 몹시 아끼고 귀중히 여기다.
[1]「2」어떤 사물이나 대상을 아끼고 소중히 여기거나 즐기다.
[1]「3」남을 이해하고 돕다.
[2]「1」남녀 간에 그리워하거나 좋아하다.
[2]「2」성적인 매력에 이끌리다.",,"[1]「1」어떤 사람이나 존재를 몹시 아끼고 귀중히 여기다.
[1]「2」어떤 사물이나 대상을 아끼고 소중히 여기거나 즐기다.
[1]「3」남을 이해하고 돕다.
[2]「1」남녀 간에 그리워하거나 좋아하다.
[2]「2」성적인 매력에 이끌리다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,사르르,부사,고유어,,"「1」얽히거나 뭉쳤던 것이 저절로 살살 풀리는 모양.
「2」눈이나 얼음 따위가 저절로 살살 녹는 모양.
「3」졸음이 살며시 오는 모양.
「4」눈을 살며시 감거나 뜨는 모양.
「5」미끄러지듯 살며시 움직이는 모양.
「6」가볍게 떨리는 모양.
「7」배 따위에 통증이 조금씩 전하여 오는 느낌.",,"「1」얽히거나 뭉쳤던 것이 저절로 살살 풀리는 모양.
「2」눈이나 얼음 따위가 저절로 살살 녹는 모양.
「3」졸음이 살며시 오는 모양.
「4」눈을 살며시 감거나 뜨는 모양.
「5」미끄러지듯 살며시 움직이는 모양.
「6」가볍게 떨리는 모양.
「7」배 따위에 통증이 조금씩 전하여 오는 느낌.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,사슴,명사,고유어,,"사슴과에 속하는 포유류를 통틀어 이르는 말. 대륙사슴, 백두산사슴, 우수리사슴 따위가 있다.",,"사슴과에 속하는 포유류를 통틀어 이르는 말. 대륙사슴, 백두산사슴, 우수리사슴 따위가 있다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,사이,명사,고유어,,"「1」한곳에서 다른 곳까지, 또는 한 물체에서 다른 물체까지의 거리나 공간.
「2」한때로부터 다른 때까지의 동안.
「3」어떤 일에 들이는 시간적인 여유나 겨를.
「4」서로 맺은 관계. 또는 사귀는 정분.",,"「1」한곳에서 다른 곳까지, 또는 한 물체에서 다른 물체까지의 거리나 공간.
「2」한때로부터 다른 때까지의 동안.
「3」어떤 일에 들이는 시간적인 여유나 겨를.
「4」서로 맺은 관계. 또는 사귀는 정분.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,사이좋다,형용사,고유어,,서로 정답다. 또는 서로 친하다.,,서로 정답다. 또는 서로 친하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,사흘,명사,고유어,,"「1」세 날.
「2」매달 초하룻날부터 헤아려 셋째 되는 날.",,"「1」세 날.
「2」매달 초하룻날부터 헤아려 셋째 되는 날.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살,명사,고유어,,"「1」사람이나 동물의 뼈를 싸서 몸을 이루는 부드러운 부분.
「2」조개 또는 게 따위의 껍데기나 다리 속에 든 연한 물질.
「3」과일의 껍질과 씨 사이에 있는 부분.
「4」살가죽의 겉면.
「5」기름기나 힘줄, 뼈 따위를 발라낸, 순살로만 된 고기.
「6」농작물을 심는 부분의 부드러운 흙.
「7」‘살붙이’를 이르는 말.",,"「1」사람이나 동물의 뼈를 싸서 몸을 이루는 부드러운 부분.
「2」조개 또는 게 따위의 껍데기나 다리 속에 든 연한 물질.
「3」과일의 껍질과 씨 사이에 있는 부분.
「4」살가죽의 겉면.
「5」기름기나 힘줄, 뼈 따위를 발라낸, 순살로만 된 고기.
「6」농작물을 심는 부분의 부드러운 흙.
「7」‘살붙이’를 이르는 말.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살,의존명사,고유어,,나이를 세는 단위.,,나이를 세는 단위.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,살금살금,부사,고유어,,남이 알아차리지 못하도록 눈치를 살펴 가면서 살며시 행동하는 모양.,,남이 알아차리지 못하도록 눈치를 살펴 가면서 살며시 행동하는 모양.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,살다,동사,고유어,,"[1]「1」생명을 지니고 있다.
[1]「2」불 따위가 타거나 비치고 있는 상태에 있다.
[1]「3」본래 가지고 있던 색깔이나 특징 따위가 그대로 있거나 뚜렷이 나타나다.
[1]「4」성질이나 기운 따위가 뚜렷이 나타나다.
[1]「5」마음이나 의식 속에 남아 있거나 생생하게 일어나다.
[1]「6」움직이던 물체가 멈추지 않고 제 기능을 하다.
[1]「7」경기나 놀이 따위에서, 상대편에게 잡히지 않고 제 기능을 하다.
[1]「8」글이나 말, 또는 어떤 현상의 효력 따위가 현실과 관련되어 생동성이 있다.
[2]어느 곳에 거주하거나 거처하다.
[3]「1」어떤 직분이나 신분의 생활을 하다.
[3]「2」어떤 생활을 영위하다.
[4]어떤 사람과 결혼하여 함께 생활하다.",,"[1]「1」생명을 지니고 있다.
[1]「2」불 따위가 타거나 비치고 있는 상태에 있다.
[1]「3」본래 가지고 있던 색깔이나 특징 따위가 그대로 있거나 뚜렷이 나타나다.
[1]「4」성질이나 기운 따위가 뚜렷이 나타나다.
[1]「5」마음이나 의식 속에 남아 있거나 생생하게 일어나다.
[1]「6」움직이던 물체가 멈추지 않고 제 기능을 하다.
[1]「7」경기나 놀이 따위에서, 상대편에게 잡히지 않고 제 기능을 하다.
[1]「8」글이나 말, 또는 어떤 현상의 효력 따위가 현실과 관련되어 생동성이 있다.
[2]어느 곳에 거주하거나 거처하다.
[3]「1」어떤 직분이나 신분의 생활을 하다.
[3]「2」어떤 생활을 영위하다.
[4]어떤 사람과 결혼하여 함께 생활하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살리다,동사,고유어,,"「1」잃어 가던 생명을 다시 지니게 하다. ‘살다01[1]「1」’의 사동사.
「2」약해진 불 따위를 다시 타게 하거나 비치게 하다. ‘살다01[1]「2」’의 사동사.
「3」본래 가지고 있던 색깔이나 특징 따위를 그대로 유지하게 하거나 뚜렷이 나타나게 하다. ‘살다01[1]「3」’의 사동사.
「4」성질이나 기운 따위를 북돋우다. ‘살다01[1]「4」’의 사동사.
「5」마음이나 의식 속에 다시 떠오르게 하거나 생생하게 일어나게 하다. ‘살다01[1]「5」’의 사동사.
「6」작동이 멈춘 물체를 다시 작동하게 만들다. ‘살다01[1]「6」’의 사동사.
「7」경기나 놀이 따위에서, 상대편에게 잡히지 않고 제 기능을 하게 만들다. ‘살다01[1]「7」’의 사동사.
「8」글이나 말, 또는 어떤 현상의 효력 따위가 현실과 관련되어 잃었던 생동성을 다시 갖게 하다. ‘살다01[1]「8」’의 사동사.",,"「1」잃어 가던 생명을 다시 지니게 하다. ‘살다01[1]「1」’의 사동사.
「2」약해진 불 따위를 다시 타게 하거나 비치게 하다. ‘살다01[1]「2」’의 사동사.
「3」본래 가지고 있던 색깔이나 특징 따위를 그대로 유지하게 하거나 뚜렷이 나타나게 하다. ‘살다01[1]「3」’의 사동사.
「4」성질이나 기운 따위를 북돋우다. ‘살다01[1]「4」’의 사동사.
「5」마음이나 의식 속에 다시 떠오르게 하거나 생생하게 일어나게 하다. ‘살다01[1]「5」’의 사동사.
「6」작동이 멈춘 물체를 다시 작동하게 만들다. ‘살다01[1]「6」’의 사동사.
「7」경기나 놀이 따위에서, 상대편에게 잡히지 않고 제 기능을 하게 만들다. ‘살다01[1]「7」’의 사동사.
「8」글이나 말, 또는 어떤 현상의 효력 따위가 현실과 관련되어 잃었던 생동성을 다시 갖게 하다. ‘살다01[1]「8」’의 사동사.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살살,부사,고유어,,"「1」남이 모르게 살그머니 행동하는 모양.
「2」눈이나 설탕 따위가 모르는 사이에 사르르 녹아 버리는 모양.
「3」심하지 않게 가만가만 가볍게 만지거나 문지르는 모양.
「4」남을 살그머니 달래거나 꾀는 모양.
「5」바람이 보드랍게 살랑살랑 부는 모양.
「6」가볍게 눈웃음을 치는 모양.
「7」얽힌 실 따위가 순조롭게 잘 풀리는 모양.",,"「1」남이 모르게 살그머니 행동하는 모양.
「2」눈이나 설탕 따위가 모르는 사이에 사르르 녹아 버리는 모양.
「3」심하지 않게 가만가만 가볍게 만지거나 문지르는 모양.
「4」남을 살그머니 달래거나 꾀는 모양.
「5」바람이 보드랍게 살랑살랑 부는 모양.
「6」가볍게 눈웃음을 치는 모양.
「7」얽힌 실 따위가 순조롭게 잘 풀리는 모양.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살아가다,동사,고유어,,"「1」목숨을 이어 가거나 생활을 해 나가다.
「2」어떤 종류의 인생이나 생애, 시대 따위를 견디며 생활해 나가다.",,"「1」목숨을 이어 가거나 생활을 해 나가다.
「2」어떤 종류의 인생이나 생애, 시대 따위를 견디며 생활해 나가다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살아나다,동사,고유어,,"「1」죽었거나 거의 죽게 되었다가 다시 살게 되다.
「2」꺼져 가던 불이 다시 일어나다.
「3」아주 어려운 처지에서 벗어나다.
「4」약하여졌던 세력이나 기운이 다시 성해지다.
「5」패었던 자리가 다시 돋아나다.
「6」잊었던 기억이 다시 생생하게 떠오르다.",,"「1」죽었거나 거의 죽게 되었다가 다시 살게 되다.
「2」꺼져 가던 불이 다시 일어나다.
「3」아주 어려운 처지에서 벗어나다.
「4」약하여졌던 세력이나 기운이 다시 성해지다.
「5」패었던 자리가 다시 돋아나다.
「6」잊었던 기억이 다시 생생하게 떠오르다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살아남다,동사,고유어,,"「1」여럿 가운데 일부가 죽음을 모면하여 살아서 남아 있게 되다.
「2」어떤 일이나 효력 따위가 유지되다.
「3」어떤 분야에서 밀려나지 않고 존속하다.",,"「1」여럿 가운데 일부가 죽음을 모면하여 살아서 남아 있게 되다.
「2」어떤 일이나 효력 따위가 유지되다.
「3」어떤 분야에서 밀려나지 않고 존속하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살아오다,동사,고유어,,"[1]「1」목숨을 이어 오거나 생활을 해 오다.
[1]「2」죽지 않고 돌아오다.
[2]잊었던 기억이나 감정이 되살아나다.
[3]어떤 일정한 일자리에서 일해 오거나 일정 기간 동안 어떤 일을 겪어 오다.
[4]어떤 종류의 인생이나 생애, 시대 따위를 견디며 생활해 오다.",,"[1]「1」목숨을 이어 오거나 생활을 해 오다.
[1]「2」죽지 않고 돌아오다.
[2]잊었던 기억이나 감정이 되살아나다.
[3]어떤 일정한 일자리에서 일해 오거나 일정 기간 동안 어떤 일을 겪어 오다.
[4]어떤 종류의 인생이나 생애, 시대 따위를 견디며 생활해 오다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살짝,부사,고유어,,"「1」남의 눈을 피하여 재빠르게.
「2」힘들이지 아니하고 가볍게.
「3」심하지 아니하게 아주 약간.
「4」표 나지 않게 넌지시.",,"「1」남의 눈을 피하여 재빠르게.
「2」힘들이지 아니하고 가볍게.
「3」심하지 아니하게 아주 약간.
「4」표 나지 않게 넌지시.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살찌다,동사,고유어,,"「1」몸에 살이 필요 이상으로 많아지다.
「2」(비유적으로) 힘이 강하게 되거나 생활이 풍요로워지다.",,"「1」몸에 살이 필요 이상으로 많아지다.
「2」(비유적으로) 힘이 강하게 되거나 생활이 풍요로워지다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,살펴보다,동사,고유어,,"「1」두루두루 자세히 보다.
「2」무엇을 찾거나 알아보다.
「3」자세히 따져서 생각하다.",,"「1」두루두루 자세히 보다.
「2」무엇을 찾거나 알아보다.
「3」자세히 따져서 생각하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
