word,pos,meaning,definition,tags,target_codes
까마-,品詞なし,,,品詞なし other,18057
까망,名詞,,,名詞 other,38369
까맣-,品詞なし,,,品詞なし other,92758
까매-,品詞なし,,,品詞なし other,18058
까지,助詞,"まで
","ある範囲の終端であることを表す助詞。
",助詞 other,69698
깍두기,名詞,カクトゥギ,大根を小さく角切りにして塩漬けした後、唐辛子粉などの薬味を和えて作ったキムチの一種。,名詞 other,32551
깐풍기,名詞,カンプンギ,鶏肉を揚げてやや辛くて甘いソースに炒めた中国料理。,名詞 other,38437
깔-,品詞なし,,,品詞なし other,92759
깔끔히,副詞,すっきりと,見た目が端正で整っているように。,副詞 other,600330
깔려-,品詞なし,,,品詞なし other,18059
깔리-,品詞なし,,,品詞なし other,92760
깜둥이,名詞,"くろんぼう【黒ん坊】
","肌の色の黒い人。
",名詞 other,38464
깡술,名詞,,,名詞 other,92168
깡총깡총,副詞,,,副詞 other,92169
깨-,品詞なし,,,品詞なし other,18061
깨나,助詞,,"「普通以上」の意を表す助詞。
",助詞 other,69715
깨닫-,品詞なし,,,品詞なし other,92762
깨달-,品詞なし,,,品詞なし other,18063
깨뜨려-,品詞なし,,,品詞なし other,18068
깨뜨리-,品詞なし,,,品詞なし other,92764
깨어나-,品詞なし,,,品詞なし other,18104
깨우-,品詞なし,,,品詞なし other,92766
깨워-,品詞なし,,,品詞なし other,18111
깨져-,品詞なし,,,品詞なし other,18113
깨지-,品詞なし,,,品詞なし other,92767
꺼-,品詞なし,,,品詞なし other,18117
꺼내-,品詞なし,,,品詞なし other,18122
꺼져-,品詞なし,,,品詞なし other,18125
꺼지-,品詞なし,,,品詞なし other,92768
꺼트리다,動詞,きらす【切らす】。たやす【絶やす】,ミスをしたり油断したりして火が消えてしまう。,動詞 other,600331
껌둥이,名詞,くろ【黒】,毛色の黒い犬をいつくしんでいう語。,名詞 other,89898
께,助詞,に,「에게」の尊敬語。ある物の所属や位置を表す助詞。,助詞 other,69701
께서,助詞,は,「가」または「이」の尊敬語。ある行動の主体が敬う対象であることを表す助詞。,助詞 other,73012
껴-,品詞なし,,,品詞なし other,18287
꼬리곰탕,名詞,コリコムタン。うしテールのコムタン【牛テールのコムタン】,牛の尾骨を水に入れて、長い時間煮込んだスープ料理。,名詞 other,40640
꼬치구이,名詞,くしやき【串焼き】,細長い棒に通して焼いた食べ物。,名詞 other,26538
꼴등,名詞,びり,多くのものの中で一番最後の等級。,名詞 other,600332
꼽혀-,品詞なし,,,品詞なし other,18129
꼽히-,品詞なし,,,品詞なし other,92770
꽁보리밥,名詞,むぎめし【麦飯】。むぎごはん【麦ご飯】,大麦のみで炊き、飯としたもの。,名詞 other,26547
꽃길,名詞,はなみち【花道】,花がたくさん咲いているか、花で飾られた道。,名詞 other,600336
꽃등심,名詞,しもふりにく【霜降り肉】,赤身の間に白い脂肪が花のように広がっている牛のヒレにく。,名詞 other,601558
꽃봉우리,名詞,,,名詞 other,38253
꽃빵,名詞,はなまき【花巻】,小麦粉をこねて花の形に作って蒸したパン。,名詞 other,38252
꽃피우다,動詞,はなさかせる【花咲かせる】,ある事が盛んに起こるようにする。,動詞 other,600339
꽈배기,名詞,"クァベギ
","小麦粉やもち米粉をこねて長細くした2本をねじって油で揚げた菓子。
",名詞 other,17537
꾸-,品詞なし,,,品詞なし other,92771
꾸려-,品詞なし,,,品詞なし other,18131
꾸리-,品詞なし,,,品詞なし other,92772
꾸며-,品詞なし,,,品詞なし other,18290
꾸미-,品詞なし,,,品詞なし other,92773
꿀떡,名詞,クルトク。はちみつ【蜂蜜】トク,蜂蜜や砂糖を入れたトク。,名詞 other,36587
꿈같다,形容詞,ゆめのようだ【夢のようだ】,月日が虚しく早く通り過ぎる。,形容詞 other,600552
꿈꾸-,品詞なし,,,品詞なし other,92774
꿈꿔-,品詞なし,,,品詞なし other,18297
꿔-,品詞なし,,,品詞なし other,18733
끄-,品詞なし,,,品詞なし other,"92775,18734"
끄덕여-,品詞なし,,,品詞なし other,18735
끄덕이-,品詞なし,,,品詞なし other,92776
끄떡거리다,動詞,うなずく【頷く】。こっくりする。こくりする,首を軽く縦に振り続ける。 「끄덕거리다」より強い感じを与える。,動詞 other,600554
끊겨-,品詞なし,,,品詞なし other,18736
끊기-,品詞なし,,,品詞なし other,92777
끊어져-,品詞なし,,,品詞なし other,18737
끊어지-,品詞なし,,,品詞なし other,92778
끌-,品詞なし,,,品詞なし other,92779
끌려-,品詞なし,,,品詞なし other,18740
끌려다니다,動詞,ひきまわされる【引き回される】,誰かに誘われて自分の意志とは関係なくあちこちに移動する。,動詞 other,600555
끌리-,品詞なし,,,品詞なし other,92780
끌어당겨-,品詞なし,,,品詞なし other,18751
끌어당기-,品詞なし,,,品詞なし other,92781
끓여-,品詞なし,,,品詞なし other,18754
끓이-,品詞なし,,,品詞なし other,92782
끝나-,品詞なし,,,品詞なし other,18790
끝내-,品詞なし,,,品詞なし other,18791
끼-,品詞なし,,,品詞なし other,92784
끼우-,品詞なし,,,品詞なし other,92785
끼워-,品詞なし,,,品詞なし other,18792
끼쳐-,品詞なし,,,品詞なし other,18793
끼치-,品詞なし,,,品詞なし other,92786
나,助詞,でも,満足ではないが、選択することを表す助詞。,助詞 other,89218
나-,品詞なし,,,品詞なし other,"92806,18794,18795,18865"
나가-,品詞なし,,,品詞なし other,18868
나누-,品詞なし,,,品詞なし other,92788
나누어져-,品詞なし,,,品詞なし other,18871
나누어지-,品詞なし,,,品詞なし other,92789
나눔,名詞,わかちあい【分かち合い】,分かち合うこと。,名詞 other,600558
나눠-,品詞なし,,,品詞なし other,18873
나레이터,名詞,,ナレーター,名詞 other,601047
나르-,品詞なし,,,品詞なし other,92790
나리,名詞,だんなさま【旦那様】,昔、身分や地位の高い人を敬って指したり呼ぶ語。,名詞 other,38834
나마,助詞,"でも
",気にいらなかったり、足りない条件はあるものの、それなりに認めることを表す助詞。,助詞 other,70309
나막신,名詞,ナマクシン,木履：雨が降る時や土地が抜かるときに履く木で作ったかかとの高い靴。,名詞 other,38835
나무꾼,名詞,きこり【樵】,昔、山で薪を集めて、人に売り出すことを職業とする人。,名詞 other,38841
나무판,名詞,きのいた【木の板】。きいた・もくはん【木板】,木製の平らで薄い板。,名詞 other,601969
나물국,名詞,ナムルクク,ナムルを入れて作ったスープ。,名詞 other,38849
나물죽,名詞,ながゆ【菜粥】。ななくさがゆ【七草粥】,米に水を多く入れ、ナムルを混ぜて煮込んだ粥。,名詞 other,38853
나박김치,名詞,ナバッキムチ。だいこんいりはくさいのみずキムチ【大根入り白菜の水キムチ】,大根を薄い正四角に切って塩漬けした後、色々な調味料や汁を入れて漬けたキムチ。,名詞 other,38860
낙동강,名詞,ナクドンガン【洛東江】,江原道（カンウォンド）の太白（テベク）山から始まって、慶尚南道（キョンサンナムド）と慶尚北道（キョンサンブクド）を経て、南海へ流れ込む川。韓半島で3番目に長い川で、川の下流には肥沃な平野が発達している。,名詞 other,68716
낙마,名詞,らくば【落馬】,馬から落ちること。,名詞 other,601568
낙마하다,動詞,らくばする【落馬する】,馬から落ちる。,動詞 other,601569
낙지볶음,名詞,テナガダコいため【テナガダコ炒め】,テナガダコを切ってタレで和えた後、炒めた料理。,名詞 other,601570
난,品詞なし,わたしは【私は】。ぼくは【僕は】,「나는」を縮約した語。,品詞なし other,93775
난중일기,名詞,ナンジュンイルギ【乱中日記】,壬辰倭乱（文禄の役）の時、忠武公李舜臣(イ・スンシン)が記録した日記。戦争が起きた1592年から1598年までの出来事を記録していて壬辰倭乱の研究に重要な資料になっている。,名詞 other,68758
날-,品詞なし/接辞,なま【生】。き【生】	,"「干したり煮たりせず未加工の」という意を付加する接頭辞。
",品詞なし 接辞 other,"73345,92796"
날라-,品詞なし,,,品詞なし other,18887
날려-,品詞なし,,,品詞なし other,18888
날리-,品詞なし,,,品詞なし other,92798
날아가-,品詞なし,,,品詞なし other,18889
날아다녀-,品詞なし,,,品詞なし other,18891
날아다니-,品詞なし,,,品詞なし other,92799
날아오-,品詞なし,,,品詞なし other,92801
날아와-,品詞なし,,,品詞なし other,18892
날카로우-,品詞なし,,,品詞なし other,18893
