word,pos,meaning,definition,target_code
모욕당하다,동사,ぶじょくされる【侮辱される】。はずかしめられる【辱しめられる】,"見下されて、はずかしめられて、名誉が傷つけられる。 
",85370
모욕적,명사,ぶじょくてき【侮辱的】,見下して、はずかしめ、名誉を傷つけること。,55495
모욕적,관형사,ぶじょくてき【侮辱的】,"見下して、はずかしめ、名誉を傷つけるさま。 
",55494
모욕죄,명사,ぶじょくざい【侮辱罪】,他人を公開的に見下し、はずかしめ、名誉を傷つけたことで成立する罪。,55496
모욕하다,동사,ぶじょくする【侮辱する】。はずかしめる【辱しめる】,"見下して、はずかしめ、名誉を傷つける。 
",55497
모유,명사,ぼにゅう【母乳】,母親の乳。,55498
모음,명사,"ぼいん・ぼおん【母音】
",人が声帯を響かせて出す音で、空気の流れが妨害を受けずに出る音。,55499
모음 조화,,ぼいんちょうわ【母音調和】,"2音節以上の単語で、前の母音の影響で後の母音が前の母音に同化する言語現象。
",55501
모의,명사,もぎ【模擬】,実際と同じように行ってみること。また、そのこと。,55502
모의,명사,ぼうぎ【謀議】,ある事を行うために、計画を立てて相談すること。,55503
모의고사,명사,もぎしけん【模擬試験】。もぎテスト【模擬テスト】,実際の試験に備えて、その内容と形式になぞって行う試験。,55573
모의 수업,,もぎじゅぎょう【模擬授業】	,"前もって準備した教案に沿って実際の授業と同じような方式で実習をする授業。
",55575
모의실험,명사,"もぎじっけん【模擬実験】
",実際の事件や現象の過程を検討し、その結果を予測するために行う実験。,55576
모의하다,동사,もぎする【模擬する】,"実際と同じように行ってみる。
",55577
모의하다,동사,ぼうぎする【謀議する】 ,"ある事を行うために、計画を立てて相談する。
",55578
모이,명사,え・えさ【餌】,翼のある動物の餌。,55579
모자이크,명사,"モザイク
","様々な色の石・ガラス・金属・貝殻などを集めて作る模様や絵。または、その技法。
",55582
모조,명사,もぞう【模造】,他のものに似せてつくること。または、そうやってつくったもの。,55584
모조리,부사,すべて。すっかり。ことごとく【悉く・尽く】	,"一つも欠かさずに全部。
",16143
모조지,명사,もぞうし【模造紙】,なかなか破れず、つやがあって、品質のよい紙。,55585
모조품,명사,もぞうひん【模造品】,本物に似せてつくったもの。,55586
모종,명사,なえ【苗】。なえぎ【苗木】,移植するために、種を撒いて育てた稲以外の幼い植物。また、それを移植すること。,55587
모종,명사,,何かが確実でなくて、明らかにし難い種類。,55588
모종삽,명사,いしょくごて【移植ごて】,幼い植物を移植する時に使う小型のシャベル。,55589
모지다,형용사,かくばっている【角ばっている】	,"丸い模様ではなく、角がある。
",55591
묘,명사,みょう【妙】,きわめて優れていること。,54730
묘기,명사,みょうぎ【妙技】,とてもすばらしい技。,54731
묘령,명사,みょうれい【妙齢】,20歳前後の女性の年齢。,54732
묘목,명사,なえぎ【苗木】,移植するために育てる幼い木。,54733
묘미,명사,みょうみ【妙味】,ある事柄にかぎって感じられる特別な楽しみ。,54743
묘법,명사,みょうほう【妙法】,"問題を解決できる優れたうまい方法。
",54746
묘비,명사,ぼひ【墓碑】,死者の名前・出生日・没年月日・行跡・身分などを刻んで、墓の前に立てる碑石。,54753
묘비명,명사,ぼひめい【墓碑銘】。ぼめい【墓銘】,"墓碑に死者の氏名や経歴などを刻んだ文章。
",54755
묘사력,명사,"びょうしゃりょく【描写力】
",ある対象をありのままに詳しく言葉や文章によって表現する能力。または、絵画によって書き写す能力。,54760
묘소,명사,はかしょ・ぼしょ・はかどころ【墓所】,墓のある所。,54763
묘수,명사,"みょうさく【妙策】。みょうけい【妙計】。みょうさん【妙算】
","予期できない困難に遭った時、それを解決する、すぐれた方法。
",54768
묘안,명사,みょうあん【妙案】,問題を解決できる非常によい考え。,54771
묘약,명사,みょうやく【妙薬】,ある病気を治療する上で、効果が非常に良い薬。,54774
묘역,명사,ぼいき【墓域】,"墓所として区切られた区域。
",54778
묘연하다,형용사,ようぜんたる【杳然たる】,"奥深く遠くて、見え隠れする状態である。
",54780
묘연히,부사,ようぜんと【杳然と】,"奥深く遠くて、見え隠れして。
",91175
묘지,명사,ぼち【墓地】,死体や遺骨を地中に埋葬するところ。,54790
묘책,명사,みょうさく【妙策】,問題を解決できる巧みでよい策略。,54796
묘판,명사,なわしろ・なえしろ【苗代】,田植えの前に、稲の種をまいて苗を育てるところ。,54825
묘하다,형용사,みょうだ【妙だ】。きみょうだ【奇妙だ】	,"模様や動作などが独特で不思議である。
",54827
무,명사,ぶ【武】,戦争に関すること。または武術と兵法。,89318
무,명사,む【無】,ないか、存在しないこと。,15315
무,의존 명사,ひきわけ【引き分け】	,"スポーツの試合で、引き分けの回数を数える単位。
",54835
무가,명사,"むか【無価】
","値がないこと。
",54841
무가치하다,형용사,むかちだ【無価値だ】,"何の価値もない。

",54847
무감각,명사,むかんかく【無感覚】,何の感情や感じもないこと。,54851
무감각하다,형용사,むかんかくだ【無感覚だ】	,"何の感情も感覚もない。
",54856
무감동,명사,むかんどう【無感動】,何も感動がないこと。,54863
무감동하다,형용사,むかんどうだ【無感動だ】	,"何の感動もない。
",54866
무게감,명사,おもみ【重み】。おもさ【重さ】,物の重い感じ。,601171
무계획,명사,むけいかく【無計画】,"事をどうするか前もって十分考えないで、成り行きにまかせて行うこと。
",54872
무계획성,명사,むけいかくせい【無計画性】,どのように進めるかきちんと考えず、成り行き任せに事を行う性向。,54874
무고,명사,ぶじ【無事】,"事故がなく平穏であること。
",54876
무고죄,명사,ぶこくざい【誣告罪】。きょぎこくそとうざい【虚偽告訴等罪】,法律で、他人に処罰を受けさせる目的で偽って罪をでっち上げ、告訴することにより成り立つ犯罪。,54877
무고하다,형용사,ぶじだ【無事だ】,"事故がなく平穏である。
",54879
무고하다,형용사,むじつだ【無実だ】,何の過ちも誤りもない。,91180
무고히,부사,ぶじ【無事】,"事故がなく平穏に。
",91177
무고히,부사,むじつに【無実に】,"何の過ちも誤りもなく。
",91178
무공,명사,ぶこう【武功】,戦争など軍事と関連した事で立てた功績。,57797
무공해,명사,むこうがい【無公害】,人や自然に被害を与えないこと。,57798
무관,명사,ぶかん【武官】,軍に所属して軍事の仕事を担当する官吏。,57800
무관,명사,"むかん【無冠】。むい【無位】
","官位がないこと。
",65505
무관계하다,형용사,むかんけいだ【無関係だ】。むえんだ【無縁だ】,"互いに関係がない。
",57801
